,char,tone,rime,ipa,tone_class
0,㑹,,,,
0,㕙,平,諄,tshwin,L
0,㕮,上,麌,pju,X
0,㖀,,,,
0,㖃,上,厚,huw,X
0,㘆,上,海,thoj,X
0,㘱,平,談,tham,L
0,㙠,平,齊,'ej,L
0,㛹,平,仙A,bjien,L
0,㜮,去,闞,lam,H
0,㜷,平,支A,mjie,L
0,㝵,去,代,ngoj,H
0,㟍,平,唐,lang,L
0,㟳,入,質,lit,E
0,㠔,去,卦,pea,H
0,㠹,去,怪,keaj,H
0,㢝,平,模,su,L
0,㢮,,,,
0,㦬,上,哿,la,X
0,㦸,入,陌,kjaek,E
0,㨫,平,談,lam,L
0,㩦,,,,
0,㩧,入,覺,baewk,E
0,㫋,,,,
0,㫙,,,,
0,㫝,,,,
0,㬉,上,緩,nwan,X
0,㬊,上,緩,hwan,X
0,㬋,,,,
0,㮬,平,東,'uwng,L
0,㮰,平,脂A,bjij,L
0,㰕,,,,
0,㲉,入,屋,khuwk,E
0,㲲,入,怗,dep,E
0,㴩,,,,
0,㵳,,,,
0,㶁,入,陌,kwaek,E
0,㶿,入,沒,bwot,E
0,㸃,,,,
0,㸌,,,,
0,㹠,平,魂,dwon,L
0,㺍,平,眞A,bjin,L
0,㾓,平,先,'wen,L
0,㾪,上,梗,srjaeng,X
0,㿉,平,灰,dwoj,L
0,㿋,去,号,saw,H
0,䁭,,,,
0,䄠,去,線,dzyen,H
0,䄩,入,職,yik,E
0,䅉,去,禡,'ae,H
0,䆉,,,,
0,䆗,,,,
0,䆿,去,祭A,ngjiej,H
0,䈻,平,模,bu,L
0,䉲,,,,
0,䊶,,,,
0,䋏,入,鐸,dzak,E
0,䌨,入,曷,tshat,E
0,䍙,平,灰,mwoj,L
0,䍦,平,支,lje,L
0,䍧,平,唐,tsang,L
0,䍽,入,錫,lek,E
0,䎳,入,黠,ngwaet,E
0,䒠,,,,
0,䒶,平,先,then,L
0,䔄,平,宵,yew,L
0,䔩,,,,
0,䔲,平,登,tong,L
0,䔿,上,混,tswon,X
0,䕠,,,,
0,䕡,平,魚,ljo,L
0,䕷,,,,
0,䕸,平,皆,keaj,L
0,䖃,入,藥,yak,E
0,䖴,,,,
0,䙀,,,,
0,䙰,,,,
0,䛏,聲,三霽,,逸
0,䟫,平,庚,draeng,L
0,䠥,,,,
0,䡾,入,曷,ngat,E
0,䤙,入,錫,lek,E
0,䨴,去,隊,dwoj,H
0,䩋,,,,
0,䩫,,,,
0,䪓,,,,
0,䪥,去,怪,heaj,H
0,䫌,上,薺,phej,X
0,䭀,聲,八真,,逸
0,䭃,上,寑,nyim,X
0,䭔,平,灰,twoj,L
0,䯲,,,,
0,䰀,,,,
0,䰐,平,談,lam,L
0,䰒,平,東,muwng,L
0,䱥,去,祭,tsyej,H
0,䱹,聲,十五禡,,逸
0,䳏,去,霽,kwej,H
0,䳰,,,,
0,䴏,,,,
0,䴠,上,晧,'aw,X
0,䴥,平,麻,kae,L
0,䴮,去,諫,sraen,H
0,一,入,質A,'jit,E
0,丁,平,耕,treang,L
0,七,入,質,tshit,E
0,丈,上,養,drjang,X
0,三,平,談,sam,L
0,上,上,養,dzyang,X
0,下,上,馬,hae,X
0,不,平,尤,pjuw,L
0,丏,上,銑,men,X
0,丐,去,泰,kaj,H
0,丑,上,有,trhjuw,X
0,且,平,魚,tsjo,L
0,丕,平,脂B,phij,L
0,世,去,祭,syej,H
0,丘,平,尤,khjuw,L
0,丙,上,梗,pjaeng,X
0,丞,平,蒸,dzying,L
0,両,上,養,ljang,X
0,两,上,養,ljang,X
0,並,平,清A,pjieng,L
0,个,去,箇,ka,H
0,丫,平,麻,'ae,L
0,中,平,東,trjuwng,L
0,丰,平,東,phjuwng,L
0,丱,上,梗,hwaeng,X
0,串,去,諫,kwaen,H
0,丸,平,桓,hwan,L
0,丹,平,寒,tan,L
0,主,上,麌,tsyu,X
0,丿,去,祭,yej,H
0,乂,去,廢,ngjoj,H
0,乃,上,海,noj,X
0,久,上,有,kjuw,X
0,么,平,蕭,'ew,L
0,义,去,寘B,ngje,H
0,之,平,之,tsyi,L
0,乍,去,禡,dzrae,H
0,乎,平,模,hu,L
0,乏,入,乏,bjop,E
0,乖,平,皆,kweaj,L
0,乘,平,蒸,zying,L
0,乙,入,質B,'it,E
0,九,上,有,kjuw,X
0,乞,入,迄,khj+t,E
0,也,上,馬,yae,X
0,乳,上,麌,nyu,X
0,乾,平,寒,kan,L
0,亁,平,寒,kan,L
0,亂,去,換,lwan,H
0,了,平,蕭,lew,L
0,予,平,魚,yo,L
0,争,平,耕,tsreang,L
0,亊,去,志,tsri,H
0,事,去,志,tsri,H
0,二,去,至,nyij,H
0,于,平,魚,'jo,L
0,云,平,文,hjun,L
0,互,去,暮,hu,H
0,五,上,姥,ngu,X
0,井,上,靜,tsjeng,X
0,亘,去,嶝,kong,H
0,亙,去,嶝,kong,H
0,些,平,麻,sjae,L
0,亞,去,禡,'ae,H
0,亟,去,志,khi,H
0,亡,平,陽,mjang,L
0,亢,平,唐,kang,L
0,交,平,肴,kaew,L
0,亥,上,海,hoj,X
0,亦,入,昔,yek,E
0,亨,平,庚,xaeng,L
0,享,上,養,xjang,X
0,京,平,庚,kjaeng,L
0,亭,平,青,deng,L
0,亮,去,漾,ljang,H
0,亳,入,鐸,bak,E
0,亶,上,旱,tan,X
0,亷,平,鹽,ljem,L
0,亸,上,哿,ta,X
0,亹,平,魂,mwon,L
0,人,平,眞,nyin,L
0,亾,平,陽,mjang,L
0,什,入,緝,dzyip,E
0,仁,平,眞,nyin,L
0,仃,平,青,deng,L
0,仄,入,職,tsrik,E
0,仆,去,遇,phju,H
0,仇,平,尤,dzyuw,L
0,今,平,侵B,kim,L
0,介,去,怪,keaj,H
0,仍,平,蒸,nying,L
0,仔,平,之,tsi,L
0,仕,上,止,dzri,X
0,他,平,歌,tha,L
0,仗,上,養,drjang,X
0,付,去,遇,pju,H
0,仙,平,仙,sjen,L
0,仝,平,東,duwng,L
0,仞,去,震,nyin,H
0,代,去,代,doj,H
0,令,平,仙,ljen,L
0,以,上,止,yi,X
0,仭,去,震,nyin,H
0,仰,上,養,ngjang,X
0,仲,去,送,drjuwng,H
0,件,上,獮B,gjen,X
0,任,平,侵,nyim,L
0,仿,平,唐,bang,L
0,企,上,紙A,khjie,X
0,伉,去,宕,khang,H
0,伊,平,脂A,'jij,L
0,伋,入,緝B,kip,E
0,伍,上,姥,ngu,X
0,伎,平,支A,gjie,L
0,伏,去,宥,bjuw,H
0,伐,入,月,bjot,E
0,休,平,尤,xjuw,L
0,伯,入,陌,paek,E
0,估,上,姥,ku,X
0,伴,上,緩,ban,X
0,伶,平,青,leng,L
0,伸,平,眞,syin,L
0,伺,平,之,si,L
0,伻,平,耕,pheang,L
0,似,上,止,zi,X
0,伽,平,戈,gja,L
0,伾,平,脂B,phij,L
0,佃,平,先,den,L
0,但,平,寒,dan,L
0,佇,上,語,drjo,X
0,佈,去,暮,pu,H
0,佉,平,戈,khja,L
0,位,去,至,hwij,H
0,低,平,齊,tej,L
0,住,去,遇,drju,H
0,佐,去,箇,tsa,H
0,佑,去,宥,hjuw,H
0,体,上,薺,thej,X
0,佔,平,鹽,tsyem,L
0,何,平,歌,ha,L
0,佗,平,歌,da,L
0,余,平,魚,yo,L
0,佚,入,質,yit,E
0,佛,入,物,bjut,E
0,作,去,暮,tsu,H
0,佝,去,候,xuw,H
0,佞,去,徑,neng,H
0,你,上,止,nri,X
0,佩,去,隊,bwoj,H
0,佪,平,灰,hwoj,L
0,佯,平,陽,yang,L
0,佳,平,佳,kea,L
0,併,平,清A,pjieng,L
0,佺,平,仙,tshjwen,L
0,佻,平,蕭,thew,L
0,佼,平,肴,kaew,L
0,佽,去,至,tshij,H
0,佾,入,質,yit,E
0,使,上,止,sri,X
0,侁,平,臻,srin,L
0,侂,入,鐸,thak,E
0,侃,上,旱,khan,X
0,侄,入,質,tsyit,E
0,侅,平,咍,khoj,L
0,來,平,咍,loj,L
0,侈,上,紙,tsyhe,X
0,例,去,祭,ljej,H
0,侍,去,志,dzyi,H
0,侏,平,虞,tsyu,L
0,侑,去,宥,hjuw,H
0,侔,平,尤,mjuw,L
0,侖,平,諄,lwin,L
0,侗,平,東,duwng,L
0,供,平,鍾,kjowng,L
0,依,平,微,'j+j,L
0,侣,上,語,ljo,X
0,侮,上,麌,mju,X
0,侯,平,侯,huw,L
0,侵,平,侵,tshim,L
0,侶,上,語,ljo,X
0,便,平,仙A,bjien,L
0,俀,,,,
0,俁,上,麌,ngju,X
0,係,去,霽,kej,H
0,促,入,燭,tshjowk,E
0,俄,平,歌,nga,L
0,俊,去,稕,tswin,H
0,俎,上,語,tsrjo,X
0,俏,去,笑,tshjew,H
0,俐,,,,
0,俑,平,東,thuwng,L
0,俗,入,燭,zjowk,E
0,俘,平,虞,phju,L
0,俙,平,微,xj+j,L
0,俚,上,止,li,X
0,俛,上,獮B,mjen,X
0,俜,平,青,pheng,L
0,保,上,晧,paw,X
0,俞,平,虞,yu,L
0,俟,平,微,gj+j,L
0,俠,入,怗,hep,E
0,信,去,震,sin,H
0,俩,聲,十七養,,逸
0,修,平,尤,sjuw,L
0,俯,上,麌,pju,X
0,俱,平,虞,kju,L
0,俳,平,皆,beaj,L
0,俵,去,笑B,pjew,H
0,俶,入,屋,tsyhuwk,E
0,俸,上,董,puwng,X
0,俺,去,豔B,'jem,H
0,俾,上,紙A,pjie,X
0,倀,平,陽,trhjang,L
0,倂,上,靜A,pjieng,X
0,倅,去,隊,tshwoj,H
0,倆,聲,十七養,,逸
0,倉,平,唐,tshang,L
0,個,去,箇,ka,H
0,倍,上,海,boj,X
0,倏,入,屋,syuwk,E
0,倐,入,屋,syuwk,E
0,倒,上,晧,taw,X
0,倔,入,物,gjut,E
0,倖,上,耿,heang,X
0,倘,上,蕩,thang,X
0,候,,,,
0,倚,上,紙B,'je,X
0,倜,入,錫,thek,E
0,借,去,禡,dzjae,H
0,倡,平,陽,tsyhang,L
0,倢,入,葉,dzjep,E
0,倣,上,養,phjang,X
0,倥,平,東,khuwng,L
0,倦,去,線B,gjwen,H
0,倨,去,御,kjo,H
0,倩,去,霰,tshen,H
0,倪,平,齊,ngej,L
0,倫,平,諄,lwin,L
0,倭,平,支B,'jwe,L
0,倴,,,,
0,值,去,志,dri,H
0,偃,上,阮,'jon,X
0,假,上,馬,kae,X
0,偈,去,祭B,gjej,H
0,偉,上,尾,hjw+j,X
0,偊,上,麌,khju,X
0,偎,平,灰,'woj,L
0,偏,平,仙A,phjien,L
0,偓,入,覺,'aewk,E
0,偕,平,皆,keaj,L
0,做,,,,
0,停,平,青,deng,L
0,健,去,願,gjon,H
0,偪,入,屋,pjuwk,E
0,偲,平,之,si,L
0,側,入,職,tsrik,E
0,偶,上,厚,nguw,X
0,偷,平,侯,thuw,L
0,偽,去,寘B,ngjwe,H
0,傀,平,灰,kwoj,L
0,傁,上,厚,suw,X
0,傃,去,暮,su,H
0,傅,去,遇,pju,H
0,傍,平,唐,bang,L
0,傑,入,薛B,gjet,E
0,傒,平,齊,hej,L
0,傔,去,㮇,khem,H
0,傖,平,庚,dzraeng,L
0,傘,上,旱,san,X
0,備,去,至B,bij,H
0,傞,平,歌,tsha,L
0,傪,平,覃,tshom,L
0,催,平,灰,tshwoj,L
0,傭,平,鍾,yowng,L
0,傯,上,董,tsuwng,X
0,傲,去,号,ngaw,H
0,傳,平,仙,drjwen,L
0,傴,上,麌,'ju,X
0,債,去,卦,tsrea,H
0,傷,平,陽,syang,L
0,傾,平,清A,khjwieng,L
0,僂,平,侯,luw,L
0,僅,去,震B,gin,H
0,僉,平,鹽,tshjem,L
0,僊,平,仙,sjen,L
0,僎,平,諄,tswin,L
0,像,上,養,zjang,X
0,僑,平,宵B,gjew,L
0,僕,去,遇,phju,H
0,僖,平,之,xi,L
0,僚,平,蕭,lew,L
0,僛,平,之,khi,L
0,僝,平,山,dzrean,L
0,僞,去,寘B,ngjwe,H
0,僣,去,㮇,tsem,H
0,僥,平,蕭,ngew,L
0,僦,去,宥,tsjuw,H
0,僧,平,登,song,L
0,僬,平,宵,dzjew,L
0,僭,去,㮇,tsem,H
0,僮,平,東,duwng,L
0,僰,入,德,bok,E
0,僵,平,陽,kjang,L
0,價,去,怪,keaj,H
0,僻,入,昔A,phjiek,E
0,僽,去,宥,dzrjuw,H
0,僾,上,尾,'j+j,X
0,儀,平,支B,ngje,L
0,儁,去,稕,tswin,H
0,儂,平,冬,nowng,L
0,億,入,職,'ik,E
0,儆,上,梗,kjaeng,X
0,儇,平,仙A,xjwien,L
0,儈,去,泰,kwaj,H
0,儉,上,琰B,gjem,X
0,儋,平,談,tam,L
0,儒,平,虞,nyu,L
0,儔,平,尤,drjuw,L
0,儕,平,皆,dzreaj,L
0,儗,上,止,ngi,X
0,儘,,,,
0,儜,平,耕,nreang,L
0,償,平,陽,dzyang,L
0,儡,平,灰,lwoj,L
0,優,平,尤,'juw,L
0,儱,上,董,luwng,X
0,儲,平,魚,drjo,L
0,儳,平,咸,dzream,L
0,儵,入,屋,syuwk,E
0,儷,去,霽,lej,H
0,儸,平,歌,la,L
0,儺,平,歌,na,L
0,儻,上,蕩,thang,X
0,儼,上,儼,ngjaem,X
0,兀,入,沒,ngwot,E
0,允,上,準,ywin,X
0,元,平,元,ngjwon,L
0,兄,平,庚,xjwaeng,L
0,充,平,東,tsyhuwng,L
0,兆,上,小,drjew,X
0,兇,平,鍾,xjowng,L
0,先,平,先,sen,L
0,光,平,唐,kwang,L
0,克,入,德,khok,E
0,兌,,,,
0,免,上,獮B,mjen,X
0,児,平,支,nye,L
0,兑,,,,
0,兒,平,支,nye,L
0,兔,去,暮,thu,H
0,兕,上,旨,zij,X
0,兖,上,獮,ywen,X
0,兗,上,獮,ywen,X
0,党,上,蕩,tang,X
0,兜,平,侯,tuw,L
0,兢,平,蒸,king,L
0,入,入,緝,nyip,E
0,內,去,隊,nwoj,H
0,全,平,仙,dzjwen,L
0,兩,上,養,ljang,X
0,八,入,鎋,peat,E
0,公,平,東,kuwng,L
0,六,入,屋,ljuwk,E
0,兮,平,齊,hej,L
0,共,平,鍾,kjowng,L
0,兵,平,庚,pjaeng,L
0,其,平,之,gi,L
0,具,去,遇,gju,H
0,典,上,銑,ten,X
0,兹,平,之,dzi,L
0,兼,平,添,kem,L
0,冀,去,至B,kij,H
0,冉,平,鹽,nyem,L
0,冊,入,麥,tsrheak,E
0,册,入,麥,tsrheak,E
0,再,去,代,tsoj,H
0,冏,,,,
0,冐,去,号,maw,H
0,冒,去,号,maw,H
0,冕,上,獮B,mjen,X
0,冗,上,腫,nyowng,X
0,冞,平,支A,mjie,L
0,冠,平,桓,kwan,L
0,冢,上,腫,trjowng,X
0,冤,平,元,'jwon,L
0,冥,平,青,meng,L
0,冨,去,宥,pjuw,H
0,冩,上,馬,sjae,X
0,冪,入,錫,mek,E
0,冬,平,冬,towng,L
0,冰,平,蒸,ping,L
0,冲,平,東,drjuwng,L
0,决,入,屑,xwet,E
0,况,去,漾,xjwang,H
0,冶,上,馬,yae,X
0,冷,平,青,leng,L
0,冽,去,祭,ljej,H
0,净,平,耕,tsrheang,L
0,凂,上,賄,mwoj,X
0,凄,平,齊,tshej,L
0,准,上,準,tsywin,X
0,凇,平,鍾,sjowng,L
0,凈,平,耕,tsrheang,L
0,凉,平,陽,ljang,L
0,凊,去,勁,tshjeng,H
0,凋,平,蕭,tew,L
0,凌,平,蒸,ling,L
0,凍,平,東,tuwng,L
0,减,上,豏,heam,X
0,凖,上,準,tsywin,X
0,凘,平,支,sje,L
0,凛,平,侵B,gim,L
0,凜,平,侵B,gim,L
0,凝,平,蒸,nging,L
0,几,平,微,gj+j,L
0,凡,平,凡,bjom,L
0,凭,平,蒸,bing,L
0,凰,平,唐,hwang,L
0,凱,上,海,khoj,X
0,凳,去,嶝,tong,H
0,凴,平,蒸,bing,L
0,凶,平,鍾,xjowng,L
0,凸,入,沒,dwot,E
0,凹,入,洽,'eap,E
0,出,去,至,tsyhwij,H
0,函,平,覃,hom,L
0,刀,平,豪,taw,L
0,刁,平,蕭,tew,L
0,刃,去,震,nyin,H
0,分,平,文,pjun,L
0,切,去,霽,tshej,H
0,刈,去,廢,ngjoj,H
0,刊,平,寒,khan,L
0,刋,平,寒,khan,L
0,刎,上,吻,mjun,X
0,刑,平,青,heng,L
0,划,平,麻,hwae,L
0,刓,平,桓,ngwan,L
0,刖,入,月,ngjwot,E
0,列,平,虞,trju,L
0,刜,入,物,bjut,E
0,初,平,魚,tsrhjo,L
0,判,去,換,phan,H
0,別,入,薛B,bjet,E
0,刦,入,業,kjaep,E
0,刧,入,業,kjaep,E
0,利,去,至,lij,H
0,刪,平,刪,sraen,L
0,别,入,薛B,bjet,E
0,刮,入,黠,kwaet,E
0,到,去,号,taw,H
0,刲,平,齊,khwej,L
0,刳,平,模,khu,L
0,制,去,祭,tsyej,H
0,刷,入,黠,srwaet,E
0,券,去,願,khjwon,H
0,刹,入,黠,tsrhaet,E
0,刺,去,寘,tshje,H
0,刻,入,德,khok,E
0,刼,入,業,kjaep,E
0,剁,去,過,twa,H
0,剃,去,霽,thej,H
0,則,入,德,tsok,E
0,剉,去,過,tshwa,H
0,削,入,藥,sjak,E
0,剌,入,曷,lat,E
0,前,平,先,dzen,L
0,剎,入,黠,tsrhaet,E
0,剏,,,,
0,剔,入,錫,thek,E
0,剖,上,麌,phju,X
0,剗,上,產,tsrhean,X
0,剛,平,唐,kang,L
0,剜,平,桓,'wan,L
0,剝,入,覺,paewk,E
0,剟,入,末,twat,E
0,剡,上,琰,yem,X
0,剥,入,覺,paewk,E
0,剨,入,麥,xweak,E
0,剩,去,證,ying,H
0,剪,上,獮,tsjen,X
0,副,去,宥,phjuw,H
0,割,入,曷,kat,E
0,剳,入,鎋,tsreat,E
0,剴,平,咍,koj,L
0,創,平,陽,tsrhjang,L
0,剸,平,桓,dwan,L
0,剺,平,之,li,L
0,剽,平,宵A,bjiew,L
0,剿,平,肴,dzraew,L
0,劃,平,麻,hwae,L
0,劄,入,洽,treap,E
0,劇,入,陌,gjaek,E
0,劈,入,昔A,bjiek,E
0,劉,平,尤,ljuw,L
0,劊,去,泰,kwaj,H
0,劌,去,祭B,kjwej,H
0,劍,去,釅,kjaem,H
0,劑,平,支,tsjwe,L
0,劒,,,,
0,劓,去,至B,ngij,H
0,劔,去,釅,kjaem,H
0,劖,,,,
0,劘,平,戈,ma,L
0,劚,,,,
0,力,入,職,lik,E
0,功,平,東,kuwng,L
0,加,平,麻,kae,L
0,劣,入,薛,ljwet,E
0,助,去,御,dzrjo,H
0,努,上,姥,nu,X
0,劫,入,業,kjaep,E
0,劬,平,虞,gju,L
0,劭,去,笑,dzyew,H
0,劵,去,願,khjwon,H
0,効,去,效,haew,H
0,劾,去,怪,kheaj,H
0,勁,去,勁A,kjieng,H
0,勃,入,物,phjut,E
0,勅,去,代,loj,H
0,勇,上,腫,yowng,X
0,勉,上,獮B,mjen,X
0,勍,平,庚,gjaeng,L
0,勑,平,之,li,L
0,勒,入,德,lok,E
0,動,上,董,duwng,X
0,勖,入,燭,xjowk,E
0,勗,入,燭,xjowk,E
0,勘,去,勘,khom,H
0,務,去,遇,mju,H
0,勛,平,文,xjun,L
0,勝,平,青,seng,L
0,勞,平,豪,law,L
0,募,去,暮,mu,H
0,勢,去,祭,syej,H
0,勣,入,錫,tsek,E
0,勤,平,欣,gj+n,L
0,勦,平,肴,dzraew,L
0,勲,平,文,xjun,L
0,勳,平,文,xjun,L
0,勵,去,祭,ljej,H
0,勸,去,願,khjwon,H
0,勺,入,藥,tsyak,E
0,勻,平,諄,ywin,L
0,勾,平,虞,gju,L
0,勿,入,物,mjut,E
0,匀,平,諄,ywin,L
0,包,平,肴,paew,L
0,匆,,,,
0,匈,平,鍾,xjowng,L
0,匊,入,屋,kjuwk,E
0,匌,入,合,kop,E
0,匍,平,模,bu,L
0,匏,平,肴,baew,L
0,匐,入,屋,bjuwk,E
0,匕,上,旨A,pjij,X
0,化,去,禡,xwae,H
0,北,入,德,pok,E
0,匙,平,支,dzye,L
0,匜,平,支,ye,L
0,匝,入,合,tsop,E
0,匠,去,漾,dzjang,H
0,匡,平,陽,khjwang,L
0,匣,入,狎,haep,E
0,匪,上,尾,pj+j,X
0,匭,上,旨B,kwij,X
0,匯,平,皆,khweaj,L
0,匱,去,至B,gwij,H
0,匳,平,鹽,ljem,L
0,匵,入,屋,duwk,E
0,匹,平,魚,srjo,L
0,匽,上,阮,'jon,X
0,匾,上,銑,pen,X
0,匿,入,職,nrik,E
0,區,平,虞,khju,L
0,十,入,緝,dzyip,E
0,千,平,先,tshen,L
0,升,平,蒸,sying,L
0,午,上,姥,ngu,X
0,卉,上,尾,xjw+j,X
0,半,去,換,pan,H
0,卍,,,,
0,卑,平,支A,pjie,L
0,卒,入,術,tswit,E
0,卓,入,覺,traewk,E
0,協,入,怗,hep,E
0,单,平,寒,tan,L
0,南,平,覃,nom,L
0,博,入,鐸,pak,E
0,卜,入,屋,puwk,E
0,卞,去,線B,bjen,H
0,占,平,鹽,tsyem,L
0,卦,去,卦,kwea,H
0,卧,去,過,ngwa,H
0,卨,,,,
0,卭,平,唐,ngang,L
0,卮,平,支,tsye,L
0,卯,上,薺,tsej,X
0,印,去,震A,'jin,H
0,危,平,支B,ngjwe,L
0,即,入,職,tsik,E
0,却,入,藥,kjak,E
0,卵,上,緩,lwan,X
0,卷,平,仙B,gjwen,L
0,卸,去,禡,sjae,H
0,卹,入,術,swit,E
0,卻,入,藥,kjak,E
0,卿,平,庚,khjaeng,L
0,厄,入,麥,'eak,E
0,厎,平,脂,tsyij,L
0,厓,平,支B,ngje,L
0,厖,平,江,maewng,L
0,厘,平,之,li,L
0,厚,上,厚,huw,X
0,原,平,元,ngjwon,L
0,厠,去,志,tsrhi,H
0,厥,入,物,kjut,E
0,厦,上,馬,hae,X
0,厨,平,虞,drju,L
0,厭,上,琰A,'jiem,X
0,厮,平,支,sje,L
0,厰,上,養,tsyhang,X
0,厲,去,祭,ljej,H
0,去,上,語,khjo,X
0,叁,平,侵,srim,L
0,参,平,侵,srim,L
0,參,平,侵,srim,L
0,又,去,宥,hjuw,H
0,叉,平,佳,tsrhea,L
0,及,入,緝B,gip,E
0,友,上,有,hjuw,X
0,反,平,元,phjon,L
0,収,平,尤,syuw,L
0,叔,入,屋,syuwk,E
0,取,上,麌,tshju,X
0,受,上,有,dzyuw,X
0,叙,上,語,zjo,X
0,叚,上,馬,kae,X
0,叛,去,換,ban,H
0,叟,上,厚,suw,X
0,叠,入,怗,dep,E
0,叢,平,東,dzuwng,L
0,口,上,厚,khuw,X
0,古,上,姥,ku,X
0,句,平,虞,gju,L
0,叨,平,豪,thaw,L
0,叩,上,厚,khuw,X
0,只,平,支,tsye,L
0,叫,去,嘯,kew,H
0,召,去,笑,drjew,H
0,叮,平,青,teng,L
0,可,上,哿,kha,X
0,台,平,之,yi,L
0,叱,入,質,tsyhit,E
0,史,上,止,sri,X
0,右,上,有,hjuw,X
0,叵,上,果,pha,X
0,叶,入,葉,yep,E
0,司,平,之,si,L
0,吁,平,虞,xju,L
0,吃,入,迄,kj+t,E
0,各,入,鐸,kak,E
0,合,入,合,hop,E
0,吉,入,質A,kjit,E
0,吊,去,嘯,tew,H
0,同,平,東,duwng,L
0,名,平,清A,mjieng,L
0,后,上,厚,huw,X
0,吏,去,志,li,H
0,吐,上,姥,thu,X
0,向,上,養,xjang,X
0,吒,平,麻,trae,L
0,吕,上,語,ljo,X
0,吚,平,脂A,'jij,L
0,君,平,文,kjun,L
0,吝,去,震,lin,H
0,吞,平,痕,thon,L
0,吟,平,侵B,ngim,L
0,吠,去,廢,bjoj,H
0,否,上,旨B,bij,X
0,吧,平,麻,phae,L
0,含,平,覃,hom,L
0,吭,平,唐,hang,L
0,吮,上,準,zywin,X
0,吳,平,模,ngu,L
0,吴,平,模,ngu,L
0,吵,上,小A,mjiew,X
0,吷,入,薛B,xjwet,E
0,吸,入,緝B,xip,E
0,吹,平,支,tsyhwe,L
0,吻,上,吻,mjun,X
0,吼,上,厚,xuw,X
0,吽,上,厚,xuw,X
0,吾,平,模,ngu,L
0,呀,平,麻,ngae,L
0,呂,上,語,ljo,X
0,呆,平,咍,ngoj,L
0,呈,平,清,drjeng,L
0,告,去,号,kaw,H
0,呋,,,,
0,呌,去,嘯,kew,H
0,呑,平,痕,thon,L
0,呢,平,脂,nrij,L
0,呦,平,幽,'jiw,L
0,周,平,尤,tsyuw,L
0,呪,去,宥,tsyuw,H
0,呱,平,模,ku,L
0,味,去,未,mj+j,H
0,呴,上,厚,xuw,X
0,呵,平,歌,xa,L
0,呶,平,肴,nraew,L
0,呷,入,狎,xaep,E
0,呺,平,宵B,xjew,L
0,呻,平,眞,syin,L
0,呼,平,虞,xju,L
0,命,去,映,mjaeng,H
0,呿,平,戈,khja,L
0,咀,平,支,tsje,L
0,咂,入,合,tsop,E
0,咄,入,沒,twot,E
0,咆,平,肴,baew,L
0,咈,入,物,bjut,E
0,咋,去,禡,tsrae,H
0,和,平,戈,hwa,L
0,咍,平,咍,xoj,L
0,咎,平,豪,kaw,L
0,咏,去,映,hjwaeng,H
0,咒,去,宥,tsyuw,H
0,咤,平,麻,trae,L
0,咥,入,質,trhit,E
0,咦,平,脂A,xjij,L
0,咨,平,脂,tsij,L
0,咫,上,紙,tsye,X
0,咬,平,肴,kaew,L
0,咮,平,虞,tsyu,L
0,咲,,,,
0,咳,平,咍,hoj,L
0,咸,平,咸,heam,L
0,咻,平,尤,xjuw,L
0,咽,平,先,'en,L
0,咿,平,脂A,'jij,L
0,哀,平,咍,'oj,L
0,品,上,寑B,phim,X
0,哂,上,軫,syin,X
0,哄,去,送,huwng,H
0,哆,平,麻,trhae,L
0,哇,平,佳,'ea,L
0,哈,入,合,ngop,E
0,哉,平,咍,tsoj,L
0,員,平,文,hjun,L
0,哢,去,送,luwng,H
0,哥,平,歌,ka,L
0,哦,平,歌,nga,L
0,哨,平,宵,sjew,L
0,哩,,,,
0,哭,入,屋,khuwk,E
0,哮,平,肴,xaew,L
0,哲,入,薛,trjet,E
0,哳,入,黠,traet,E
0,哺,去,暮,bu,H
0,哽,上,梗,kaeng,X
0,哿,上,哿,ka,X
0,唁,去,翰,ngan,H
0,唄,去,夬,baej,H
0,唅,平,覃,xom,L
0,唆,平,戈,swa,L
0,唇,平,眞,tsyin,L
0,唎,,,,
0,唐,平,唐,dang,L
0,唔,,,,
0,唤,去,換,xwan,H
0,唧,入,質,tsit,E
0,唫,平,侵B,ngim,L
0,售,去,宥,dzyuw,H
0,唯,平,脂,ywij,L
0,唱,去,漾,tsyhang,H
0,唳,去,霽,lej,H
0,唵,上,感,'om,X
0,唶,去,禡,tsjae,H
0,唾,平,戈,thwa,L
0,啁,平,肴,traew,L
0,啄,入,屋,tuwk,E
0,啅,入,覺,traewk,E
0,商,平,陽,syang,L
0,啇,入,錫,tek,E
0,啊,,,,
0,問,去,問,mjun,H
0,啐,去,夬,tshwaej,H
0,啑,去,霽,tej,H
0,啓,上,薺,khej,X
0,啖,上,敢,dam,X
0,啗,上,敢,dam,X
0,啜,上,止,tsrhi,X
0,啝,,,,
0,啞,上,馬,'ae,X
0,啟,上,薺,khej,X
0,啣,,,,
0,啻,去,寘,sye,H
0,啼,平,齊,dej,L
0,啾,平,尤,tsjuw,L
0,喁,平,鍾,ngjowng,L
0,喂,上,賄,nwoj,X
0,喃,平,咸,nream,L
0,善,上,獮,dzyen,X
0,喇,,,,
0,喈,平,皆,keaj,L
0,喉,平,侯,huw,L
0,喊,上,敢,xam,X
0,喋,入,怗,dep,E
0,喎,平,佳,khwea,L
0,喏,,,,
